item_id,item_name,category_name
i6083,item-6083,cate-f
i6084,item-6084,cate-f
i6085,item-6085,cate-f
i6086,item-6086,cate-f
i6087,item-6087,cate-f
i6088,item-6088,cate-f
i6089,item-6089,cate-f
i6090,item-6090,cate-f
i6091,item-6091,cate-f
i6092,item-6092,cate-f
i6093,item-6093,cate-f
i6094,item-6094,cate-f
i6095,item-6095,cate-f
i6096,item-6096,cate-f
i6097,item-6097,cate-f
i6098,item-6098,cate-f
i6099,item-6099,cate-f
i6100,item-6100,cate-f
i6101,item-6101,cate-f
i6102,item-6102,cate-f
i6103,item-6103,cate-f
i6104,item-6104,cate-f
i6105,item-6105,cate-f
i6106,item-6106,cate-f
i6107,item-6107,cate-f
i6108,item-6108,cate-f
i6109,item-6109,cate-f
i6110,item-6110,cate-f
i6111,item-6111,cate-f
i6112,item-6112,cate-f
i6113,item-6113,cate-f
i6114,item-6114,cate-f
i6115,item-6115,cate-f
i6116,item-6116,cate-f
i6117,item-6117,cate-f
i6118,item-6118,cate-f
i6119,item-6119,cate-f
i6120,item-6120,cate-f
i6121,item-6121,cate-f
i6122,item-6122,cate-f
i6123,item-6123,cate-f
i6124,item-6124,cate-f
i6125,item-6125,cate-f
i6126,item-6126,cate-f
i6127,item-6127,cate-f
i6128,item-6128,cate-f
i6129,item-6129,cate-f
i6130,item-6130,cate-f
i6131,item-6131,cate-f
i6132,item-6132,cate-f
i6133,item-6133,cate-f
i6134,item-6134,cate-f
i6135,item-6135,cate-f
i6136,item-6136,cate-f
i6137,item-6137,cate-f
i6138,item-6138,cate-f
i6139,item-6139,cate-f
i6140,item-6140,cate-f
i6141,item-6141,cate-f
i6142,item-6142,cate-f
i6143,item-6143,cate-f
i6144,item-6144,cate-f
i6145,item-6145,cate-f
i6146,item-6146,cate-f
i6147,item-6147,cate-f
i6148,item-6148,cate-f
i6149,item-6149,cate-f
i6150,item-6150,cate-f
i6151,item-6151,cate-f
i6152,item-6152,cate-f
i6153,item-6153,cate-f
i6154,item-6154,cate-f
i6155,item-6155,cate-f
i6156,item-6156,cate-f
i6157,item-6157,cate-f
i6158,item-6158,cate-f
i6159,item-6159,cate-f
i6160,item-6160,cate-f
i6161,item-6161,cate-f
i6162,item-6162,cate-f
i6163,item-6163,cate-f
i6164,item-6164,cate-f
i6165,item-6165,cate-f
i6166,item-6166,cate-f
i6167,item-6167,cate-f
i6168,item-6168,cate-f
i6169,item-6169,cate-f
i6170,item-6170,cate-f
i6171,item-6171,cate-f
i6172,item-6172,cate-f
i6173,item-6173,cate-f
i6174,item-6174,cate-f
i6175,item-6175,cate-f
i6176,item-6176,cate-f
i6177,item-6177,cate-f
i6178,item-6178,cate-f
i6179,item-6179,cate-f
i6180,item-6180,cate-f
i6181,item-6181,cate-f
i6182,item-6182,cate-f
i6183,item-6183,cate-f
i6184,item-6184,cate-f
i6185,item-6185,cate-f
i6186,item-6186,cate-f
i6187,item-6187,cate-f
i6188,item-6188,cate-f
i6189,item-6189,cate-f
i6190,item-6190,cate-f
i6191,item-6191,cate-f
i6192,item-6192,cate-f
i6193,item-6193,cate-f
i6194,item-6194,cate-f
i6195,item-6195,cate-f
i6196,item-6196,cate-f
i6197,item-6197,cate-f
i6198,item-6198,cate-f
i6199,item-6199,cate-f
i6200,item-6200,cate-f
i6201,item-6201,cate-f
i6202,item-6202,cate-f
i6203,item-6203,cate-f
i6204,item-6204,cate-f
i6205,item-6205,cate-f
i6206,item-6206,cate-f
i6207,item-6207,cate-f
i6208,item-6208,cate-f
i6209,item-6209,cate-f
i6210,item-6210,cate-f
i6211,item-6211,cate-f
i6212,item-6212,cate-f
i6213,item-6213,cate-f
i6214,item-6214,cate-f
i6215,item-6215,cate-f
i6216,item-6216,cate-f
i6217,item-6217,cate-f
i6218,item-6218,cate-f
i6219,item-6219,cate-f
i6220,item-6220,cate-f
i6221,item-6221,cate-f
i6222,item-6222,cate-f
i6223,item-6223,cate-f
i6224,item-6224,cate-f
i6225,item-6225,cate-f
i6226,item-6226,cate-f
i6227,item-6227,cate-f
i6228,item-6228,cate-f
i6229,item-6229,cate-f
i6230,item-6230,cate-f
i6231,item-6231,cate-f
i6232,item-6232,cate-f
i6233,item-6233,cate-f
i6234,item-6234,cate-f
i6235,item-6235,cate-f
i6236,item-6236,cate-f
i6237,item-6237,cate-f
i6238,item-6238,cate-f
i6239,item-6239,cate-f
i6240,item-6240,cate-f
i6241,item-6241,cate-f
i6242,item-6242,cate-f
i6243,item-6243,cate-f
i6244,item-6244,cate-f
i6245,item-6245,cate-f
i6246,item-6246,cate-f
i6247,item-6247,cate-f
i6248,item-6248,cate-f
i6249,item-6249,cate-f
i6250,item-6250,cate-f
i6251,item-6251,cate-f
i6252,item-6252,cate-f
i6253,item-6253,cate-f
i6254,item-6254,cate-f
i6255,item-6255,cate-f
i6256,item-6256,cate-f
i6257,item-6257,cate-f
i6258,item-6258,cate-f
i6259,item-6259,cate-f
i6260,item-6260,cate-f
i6261,item-6261,cate-f
i6262,item-6262,cate-f
i6263,item-6263,cate-f
i6264,item-6264,cate-f
i6265,item-6265,cate-f
i6266,item-6266,cate-f
i6267,item-6267,cate-f
i6268,item-6268,cate-f
i6269,item-6269,cate-f
i6270,item-6270,cate-f
i6271,item-6271,cate-f
i6272,item-6272,cate-f
i6273,item-6273,cate-f
i6274,item-6274,cate-f
i6275,item-6275,cate-f
i6276,item-6276,cate-f
i6277,item-6277,cate-f
i6278,item-6278,cate-f
i6279,item-6279,cate-f
i6280,item-6280,cate-f
i6281,item-6281,cate-f
i6282,item-6282,cate-f
i6283,item-6283,cate-f
i6284,item-6284,cate-f
i6285,item-6285,cate-f
i6286,item-6286,cate-f
i6287,item-6287,cate-f
i6288,item-6288,cate-f
i6289,item-6289,cate-f
i6290,item-6290,cate-f
i6291,item-6291,cate-f
i6292,item-6292,cate-f
i6293,item-6293,cate-f
i6294,item-6294,cate-f
i6295,item-6295,cate-f
i6296,item-6296,cate-f
i6297,item-6297,cate-f
i6298,item-6298,cate-f
i6299,item-6299,cate-f
i6300,item-6300,cate-f
i6301,item-6301,cate-f
i6302,item-6302,cate-f
i6303,item-6303,cate-f
i6304,item-6304,cate-f
i6305,item-6305,cate-f
i6306,item-6306,cate-f
i6307,item-6307,cate-f
i6308,item-6308,cate-f
i6309,item-6309,cate-f
i6310,item-6310,cate-f
i6311,item-6311,cate-f
i6312,item-6312,cate-f
i6313,item-6313,cate-f
i6314,item-6314,cate-f
i6315,item-6315,cate-f
i6316,item-6316,cate-f
i6317,item-6317,cate-f
i6318,item-6318,cate-f
i6319,item-6319,cate-f
i6320,item-6320,cate-f
i6321,item-6321,cate-f
i6322,item-6322,cate-f
i6323,item-6323,cate-f
i6324,item-6324,cate-f
i6325,item-6325,cate-f
i6326,item-6326,cate-f
i6327,item-6327,cate-f
i6328,item-6328,cate-f
i6329,item-6329,cate-f
i6330,item-6330,cate-f
i6331,item-6331,cate-f
i6332,item-6332,cate-f
i6333,item-6333,cate-f
i6334,item-6334,cate-f
i6335,item-6335,cate-f
i6336,item-6336,cate-f
i6337,item-6337,cate-f
i6338,item-6338,cate-f
i6339,item-6339,cate-f
i6340,item-6340,cate-f
i6341,item-6341,cate-f
i6342,item-6342,cate-f
i6343,item-6343,cate-f
i6344,item-6344,cate-f
i6345,item-6345,cate-f
i6346,item-6346,cate-f
i6347,item-6347,cate-f
i6348,item-6348,cate-f
i6349,item-6349,cate-f
i6350,item-6350,cate-f
i6351,item-6351,cate-f
i6352,item-6352,cate-f
i6353,item-6353,cate-f
i6354,item-6354,cate-f
i6355,item-6355,cate-f
i6356,item-6356,cate-f
i6357,item-6357,cate-f
i6358,item-6358,cate-f
i6359,item-6359,cate-f
i6360,item-6360,cate-f
i6361,item-6361,cate-f
i6362,item-6362,cate-f
i6363,item-6363,cate-f
i6364,item-6364,cate-f
i6365,item-6365,cate-f
i6366,item-6366,cate-f
i6367,item-6367,cate-f
i6368,item-6368,cate-f
i6369,item-6369,cate-f
i6370,item-6370,cate-f
i6371,item-6371,cate-f
i6372,item-6372,cate-f
i6373,item-6373,cate-f
i6374,item-6374,cate-f
i6375,item-6375,cate-f
i6376,item-6376,cate-f
i6377,item-6377,cate-f
i6378,item-6378,cate-f
i6379,item-6379,cate-f
i6380,item-6380,cate-f
i6381,item-6381,cate-f
i6382,item-6382,cate-f
i6383,item-6383,cate-f
i6384,item-6384,cate-f
i6385,item-6385,cate-f
i6386,item-6386,cate-f
i6387,item-6387,cate-f
i6388,item-6388,cate-f
i6389,item-6389,cate-f
i6390,item-6390,cate-f
i6391,item-6391,cate-f
i6392,item-6392,cate-f
i6393,item-6393,cate-f
i6394,item-6394,cate-f
i6395,item-6395,cate-f
i6396,item-6396,cate-f
i6397,item-6397,cate-e
i6398,item-6398,cate-e
i6399,item-6399,cate-e
i6400,item-6400,cate-e
i6401,item-6401,cate-e
i6402,item-6402,cate-e
i6403,item-6403,cate-e
i6404,item-6404,cate-e
i6405,item-6405,cate-e
i6406,item-6406,cate-e
i6407,item-6407,cate-e
i6408,item-6408,cate-e
i6409,item-6409,cate-e
i6410,item-6410,cate-e
i6411,item-6411,cate-e
i6412,item-6412,cate-e
i6413,item-6413,cate-e
i6414,item-6414,cate-e
i6415,item-6415,cate-e
i6416,item-6416,cate-e
i6417,item-6417,cate-e
i6418,item-6418,cate-e
i6419,item-6419,cate-e
i6420,item-6420,cate-e
i6421,item-6421,cate-e
i6422,item-6422,cate-e
i6423,item-6423,cate-e
i6424,item-6424,cate-e
i6425,item-6425,cate-e
i6426,item-6426,cate-e
i6427,item-6427,cate-e
i6428,item-6428,cate-e
i6429,item-6429,cate-e
i6430,item-6430,cate-e
i6431,item-6431,cate-e
i6432,item-6432,cate-e
i6433,item-6433,cate-e
i6434,item-6434,cate-e
i6435,item-6435,cate-e
i6436,item-6436,cate-e
i6437,item-6437,cate-e
i6438,item-6438,cate-e
i6439,item-6439,cate-e
i6440,item-6440,cate-e
i6441,item-6441,cate-e
i6442,item-6442,cate-e
i6443,item-6443,cate-e
i6444,item-6444,cate-e
i6445,item-6445,cate-e
i6446,item-6446,cate-e
i6447,item-6447,cate-e
i6448,item-6448,cate-e
i6449,item-6449,cate-e
i6450,item-6450,cate-e
i6451,item-6451,cate-e
i6452,item-6452,cate-e
i6453,item-6453,cate-e
i6454,item-6454,cate-e
i6455,item-6455,cate-e
i6456,item-6456,cate-e
i6457,item-6457,cate-e
i6458,item-6458,cate-e
i6459,item-6459,cate-e
i6460,item-6460,cate-e
i6461,item-6461,cate-e
i6462,item-6462,cate-e
i6463,item-6463,cate-e
i6464,item-6464,cate-e
i6465,item-6465,cate-e
i6466,item-6466,cate-e
i6467,item-6467,cate-e
i6468,item-6468,cate-e
i6469,item-6469,cate-e
i6470,item-6470,cate-e
i6471,item-6471,cate-e
i6472,item-6472,cate-e
i6473,item-6473,cate-e
i6474,item-6474,cate-e
i6475,item-6475,cate-e
i6476,item-6476,cate-e
i6477,item-6477,cate-e
i6478,item-6478,cate-e
i6479,item-6479,cate-e
i6480,item-6480,cate-e
i6481,item-6481,cate-e
i6482,item-6482,cate-e
i6483,item-6483,cate-e
i6484,item-6484,cate-e
i6485,item-6485,cate-e
i6486,item-6486,cate-e
i6487,item-6487,cate-e
i6488,item-6488,cate-e
i6489,item-6489,cate-e
i6490,item-6490,cate-e
i6491,item-6491,cate-e
i6492,item-6492,cate-e
i6493,item-6493,cate-e
i6494,item-6494,cate-e
i6495,item-6495,cate-e
i6496,item-6496,cate-e
i6497,item-6497,cate-e
i6498,item-6498,cate-e
i6499,item-6499,cate-e
i6500,item-6500,cate-e
i6501,item-6501,cate-e
i6502,item-6502,cate-e
i6503,item-6503,cate-e
i6504,item-6504,cate-e
i6505,item-6505,cate-e
i6506,item-6506,cate-e
i6507,item-6507,cate-e
i6508,item-6508,cate-e
i6509,item-6509,cate-e
i6510,item-6510,cate-e
i6511,item-6511,cate-e
i6512,item-6512,cate-e
i6513,item-6513,cate-e
i6514,item-6514,cate-e
i6515,item-6515,cate-e
i6516,item-6516,cate-e
i6517,item-6517,cate-e
i6518,item-6518,cate-e
i6519,item-6519,cate-e
i6520,item-6520,cate-e
i6521,item-6521,cate-e
i6522,item-6522,cate-e
i6523,item-6523,cate-e
i6524,item-6524,cate-e
i6525,item-6525,cate-e
i6526,item-6526,cate-e
i6527,item-6527,cate-e
i6528,item-6528,cate-e
i6529,item-6529,cate-e
i6530,item-6530,cate-e
i6531,item-6531,cate-e
i6532,item-6532,cate-e
i6533,item-6533,cate-e
i6534,item-6534,cate-e
i6535,item-6535,cate-e
i6536,item-6536,cate-e
i6537,item-6537,cate-e
i6538,item-6538,cate-e
i6539,item-6539,cate-e
i6540,item-6540,cate-e
i6541,item-6541,cate-e
i6542,item-6542,cate-e
i6543,item-6543,cate-e
i6544,item-6544,cate-e
i6545,item-6545,cate-e
i6546,item-6546,cate-e
i6547,item-6547,cate-e
i6548,item-6548,cate-e
i6549,item-6549,cate-e
i6550,item-6550,cate-e
i6551,item-6551,cate-e
i6552,item-6552,cate-e
i6553,item-6553,cate-e
i6554,item-6554,cate-e
i6555,item-6555,cate-e
i6556,item-6556,cate-e
i6557,item-6557,cate-e
i6558,item-6558,cate-e
i6559,item-6559,cate-e
i6560,item-6560,cate-e
i6561,item-6561,cate-e
i6562,item-6562,cate-e
i6563,item-6563,cate-e
i6564,item-6564,cate-e
i6565,item-6565,cate-e
i6566,item-6566,cate-e
i6567,item-6567,cate-e
i6568,item-6568,cate-e
i6569,item-6569,cate-e
i6570,item-6570,cate-e
i6571,item-6571,cate-e
i6572,item-6572,cate-e
i6573,item-6573,cate-e
i6574,item-6574,cate-e
i6575,item-6575,cate-e
i6576,item-6576,cate-e
i6577,item-6577,cate-e
i6578,item-6578,cate-e
i6579,item-6579,cate-e
i6580,item-6580,cate-e
i6581,item-6581,cate-e
i6582,item-6582,cate-e
i6583,item-6583,cate-e
i6584,item-6584,cate-e
i6585,item-6585,cate-e
i6586,item-6586,cate-e
i6587,item-6587,cate-e
i6588,item-6588,cate-e
i6589,item-6589,cate-e
i6590,item-6590,cate-e
i6591,item-6591,cate-e
i6592,item-6592,cate-e
i6593,item-6593,cate-e
i6594,item-6594,cate-e
i6595,item-6595,cate-e
i6596,item-6596,cate-e
i6597,item-6597,cate-e
i6598,item-6598,cate-e
i6599,item-6599,cate-e
i6600,item-6600,cate-e
i6601,item-6601,cate-e
i6602,item-6602,cate-e
i6603,item-6603,cate-e
i6604,item-6604,cate-e
i6605,item-6605,cate-e
i6606,item-6606,cate-e
i6607,item-6607,cate-e
i6608,item-6608,cate-e
i6609,item-6609,cate-e
i6610,item-6610,cate-e
i6611,item-6611,cate-e
i6612,item-6612,cate-e
i6613,item-6613,cate-e
i6614,item-6614,cate-e
i6615,item-6615,cate-e
i6616,item-6616,cate-e
i6617,item-6617,cate-e
i6618,item-6618,cate-e
i6619,item-6619,cate-e
i6620,item-6620,cate-e
i6621,item-6621,cate-e
i6622,item-6622,cate-e
i6623,item-6623,cate-e
i6624,item-6624,cate-e
i6625,item-6625,cate-e
i6626,item-6626,cate-e
i6627,item-6627,cate-e
i6628,item-6628,cate-e
i6629,item-6629,cate-e
i6630,item-6630,cate-e
i6631,item-6631,cate-e
i6632,item-6632,cate-e
i6633,item-6633,cate-e
i6634,item-6634,cate-e
i6635,item-6635,cate-e
i6636,item-6636,cate-e
i6637,item-6637,cate-e
i6638,item-6638,cate-e
i6639,item-6639,cate-e
i6640,item-6640,cate-e
i6641,item-6641,cate-e
i6642,item-6642,cate-e
i6643,item-6643,cate-e
i6644,item-6644,cate-e
i6645,item-6645,cate-e
i6646,item-6646,cate-e
i6647,item-6647,cate-e
i6648,item-6648,cate-e
i6649,item-6649,cate-e
i6650,item-6650,cate-e
i6651,item-6651,cate-e
i6652,item-6652,cate-e
i6653,item-6653,cate-e
i6654,item-6654,cate-e
i6655,item-6655,cate-e
i6656,item-6656,cate-e
i6657,item-6657,cate-e
i6658,item-6658,cate-e
i6659,item-6659,cate-e
i6660,item-6660,cate-e
i6661,item-6661,cate-e
i6662,item-6662,cate-e
i6663,item-6663,cate-e
i6664,item-6664,cate-e
i6665,item-6665,cate-e
i6666,item-6666,cate-e
i6667,item-6667,cate-e
i6668,item-6668,cate-e
i6669,item-6669,cate-e
i6670,item-6670,cate-e
i6671,item-6671,cate-e
i6672,item-6672,cate-e
i6673,item-6673,cate-e
i6674,item-6674,cate-e
i6675,item-6675,cate-e
i6676,item-6676,cate-e
i6677,item-6677,cate-e
i6678,item-6678,cate-e
i6679,item-6679,cate-e
i6680,item-6680,cate-e
i6681,item-6681,cate-e
i6682,item-6682,cate-e
i6683,item-6683,cate-e
i6684,item-6684,cate-e
i6685,item-6685,cate-e
i6686,item-6686,cate-e
i6687,item-6687,cate-e
i6688,item-6688,cate-e
i6689,item-6689,cate-e
i6690,item-6690,cate-e
i6691,item-6691,cate-e
i6692,item-6692,cate-e
i6693,item-6693,cate-e
i6694,item-6694,cate-e
i6695,item-6695,cate-e
i6696,item-6696,cate-e
i6697,item-6697,cate-e
i6698,item-6698,cate-e
i6699,item-6699,cate-e
i6700,item-6700,cate-e
i6701,item-6701,cate-e
i6702,item-6702,cate-e
i6703,item-6703,cate-e
i6704,item-6704,cate-e
i6705,item-6705,cate-e
i6706,item-6706,cate-e
i6707,item-6707,cate-e
i6708,item-6708,cate-e
i6709,item-6709,cate-e
i6710,item-6710,cate-e
i6711,item-6711,cate-e
i6712,item-6712,cate-e
i6713,item-6713,cate-e
i6714,item-6714,cate-e
i6715,item-6715,cate-e
i6716,item-6716,cate-e
i6717,item-6717,cate-e
i6718,item-6718,cate-e
i6719,item-6719,cate-e
i6720,item-6720,cate-e
i6721,item-6721,cate-e
i6722,item-6722,cate-e
i6723,item-6723,cate-e
i6724,item-6724,cate-e
i6725,item-6725,cate-e
i6726,item-6726,cate-e
i6727,item-6727,cate-e
i6728,item-6728,cate-e
i6729,item-6729,cate-e
i6730,item-6730,cate-e
i6731,item-6731,cate-e
i6732,item-6732,cate-e
i6733,item-6733,cate-e
i6734,item-6734,cate-e
i6735,item-6735,cate-e
i6736,item-6736,cate-e
i6737,item-6737,cate-e
i6738,item-6738,cate-e
i6739,item-6739,cate-e
i6740,item-6740,cate-e
i6741,item-6741,cate-e
i6742,item-6742,cate-e
i6743,item-6743,cate-e
i6744,item-6744,cate-e
i6745,item-6745,cate-e
i6746,item-6746,cate-e
i6747,item-6747,cate-e
i6748,item-6748,cate-e
i6749,item-6749,cate-e
i6750,item-6750,cate-e
i6751,item-6751,cate-e
i6752,item-6752,cate-e
i6753,item-6753,cate-e
i6754,item-6754,cate-e
i6755,item-6755,cate-e
i6756,item-6756,cate-e
i6757,item-6757,cate-e
i6758,item-6758,cate-e
i6759,item-6759,cate-e
i6760,item-6760,cate-e
i6761,item-6761,cate-e
i6762,item-6762,cate-e
i6763,item-6763,cate-e
i6764,item-6764,cate-e
i6765,item-6765,cate-e
i6766,item-6766,cate-e
i6767,item-6767,cate-e
i6768,item-6768,cate-e
i6769,item-6769,cate-e
i6770,item-6770,cate-e
i6771,item-6771,cate-e
i6772,item-6772,cate-e
i6773,item-6773,cate-e
i6774,item-6774,cate-e
i6775,item-6775,cate-e
i6776,item-6776,cate-e
i6777,item-6777,cate-e
i6778,item-6778,cate-e
i6779,item-6779,cate-e
i6780,item-6780,cate-e
i6781,item-6781,cate-e
i6782,item-6782,cate-e
i6783,item-6783,cate-e
i6784,item-6784,cate-e
i6785,item-6785,cate-e
i6786,item-6786,cate-e
i6787,item-6787,cate-e
i6788,item-6788,cate-e
i6789,item-6789,cate-e
i6790,item-6790,cate-e
i6791,item-6791,cate-e
i6792,item-6792,cate-e
i6793,item-6793,cate-e
i6794,item-6794,cate-e
i6795,item-6795,cate-e
i6796,item-6796,cate-e
i6797,item-6797,cate-e
i6798,item-6798,cate-e
i6799,item-6799,cate-e
i6800,item-6800,cate-e
i6801,item-6801,cate-e
i6802,item-6802,cate-e
i6803,item-6803,cate-e
i6804,item-6804,cate-e
i6805,item-6805,cate-e
i6806,item-6806,cate-e
i6807,item-6807,cate-e
i6808,item-6808,cate-e
i6809,item-6809,cate-e
i6810,item-6810,cate-e
i6811,item-6811,cate-e
i6812,item-6812,cate-e
i6813,item-6813,cate-e
i6814,item-6814,cate-e
i6815,item-6815,cate-e
i6816,item-6816,cate-e
i6817,item-6817,cate-e
i6818,item-6818,cate-e
i6819,item-6819,cate-e
i6820,item-6820,cate-e
i6821,item-6821,cate-e
i6822,item-6822,cate-e
i6823,item-6823,cate-e
i6824,item-6824,cate-e
i6825,item-6825,cate-e
i6826,item-6826,cate-e
i6827,item-6827,cate-e
i6828,item-6828,cate-e
i6829,item-6829,cate-e
i6830,item-6830,cate-e
i6831,item-6831,cate-e
i6832,item-6832,cate-e
i6833,item-6833,cate-e
i6834,item-6834,cate-e
i6835,item-6835,cate-e
i6836,item-6836,cate-e
i6837,item-6837,cate-e
i6838,item-6838,cate-e
i6839,item-6839,cate-e
i6840,item-6840,cate-e
i6841,item-6841,cate-e
i6842,item-6842,cate-e
i6843,item-6843,cate-e
i6844,item-6844,cate-e
i6845,item-6845,cate-e
i6846,item-6846,cate-e
i6847,item-6847,cate-e
i6848,item-6848,cate-e
i6849,item-6849,cate-e
i6850,item-6850,cate-e
i6851,item-6851,cate-e
i6852,item-6852,cate-e
i6853,item-6853,cate-e
i6854,item-6854,cate-e
i6855,item-6855,cate-e
i6856,item-6856,cate-e
i6857,item-6857,cate-e
i6858,item-6858,cate-e
i6859,item-6859,cate-e
i6860,item-6860,cate-e
i6861,item-6861,cate-e
i6862,item-6862,cate-e
i6863,item-6863,cate-e
i6864,item-6864,cate-e
i6865,item-6865,cate-e
i6866,item-6866,cate-e
i6867,item-6867,cate-e
i6868,item-6868,cate-e
i6869,item-6869,cate-e
i6870,item-6870,cate-e
i6871,item-6871,cate-e
i6872,item-6872,cate-e
i6873,item-6873,cate-e
i6874,item-6874,cate-e
i6875,item-6875,cate-e
i6876,item-6876,cate-e
i6877,item-6877,cate-e
i6878,item-6878,cate-e
i6879,item-6879,cate-e
i6880,item-6880,cate-e
i6881,item-6881,cate-e
i6882,item-6882,cate-e
i6883,item-6883,cate-e
i6884,item-6884,cate-e
i6885,item-6885,cate-e
i6886,item-6886,cate-e
i6887,item-6887,cate-e
i6888,item-6888,cate-e
i6889,item-6889,cate-e
i6890,item-6890,cate-e
i6891,item-6891,cate-e
i6892,item-6892,cate-e
i6893,item-6893,cate-e
i6894,item-6894,cate-e
i6895,item-6895,cate-e
i6896,item-6896,cate-e
i6897,item-6897,cate-e
i6898,item-6898,cate-e
i6899,item-6899,cate-e
i6900,item-6900,cate-e
i6901,item-6901,cate-e
i6902,item-6902,cate-e
i6903,item-6903,cate-e
i6904,item-6904,cate-e
i6905,item-6905,cate-e
i6906,item-6906,cate-e
i6907,item-6907,cate-e
i6908,item-6908,cate-e
i6909,item-6909,cate-e
i6910,item-6910,cate-e
i6911,item-6911,cate-e
i6912,item-6912,cate-e
i6913,item-6913,cate-e
i6914,item-6914,cate-e
i6915,item-6915,cate-e
i6916,item-6916,cate-e
i6917,item-6917,cate-e
i6918,item-6918,cate-e
i6919,item-6919,cate-e
i6920,item-6920,cate-e
i6921,item-6921,cate-e
i6922,item-6922,cate-e
i6923,item-6923,cate-e
i6924,item-6924,cate-e
i6925,item-6925,cate-e
i6926,item-6926,cate-e
i6927,item-6927,cate-e
i6928,item-6928,cate-e
i6929,item-6929,cate-e
i6930,item-6930,cate-e
i6931,item-6931,cate-e
i6932,item-6932,cate-e
i6933,item-6933,cate-e
i6934,item-6934,cate-e
i6935,item-6935,cate-e
i6936,item-6936,cate-e
i6937,item-6937,cate-e
i6938,item-6938,cate-e
i6939,item-6939,cate-e
i6940,item-6940,cate-e
i6941,item-6941,cate-e
i6942,item-6942,cate-e
i6943,item-6943,cate-e
i6944,item-6944,cate-e
i6945,item-6945,cate-e
i6946,item-6946,cate-e
i6947,item-6947,cate-e
i6948,item-6948,cate-e
i6949,item-6949,cate-e
i6950,item-6950,cate-e
i6951,item-6951,cate-e
i6952,item-6952,cate-e
i6953,item-6953,cate-e
i6954,item-6954,cate-e
i6955,item-6955,cate-e
i6956,item-6956,cate-e
i6957,item-6957,cate-e
i6958,item-6958,cate-e
i6959,item-6959,cate-e
i6960,item-6960,cate-e
i6961,item-6961,cate-e
i6962,item-6962,cate-e
i6963,item-6963,cate-e
i6964,item-6964,cate-e
i6965,item-6965,cate-e
i6966,item-6966,cate-e
i6967,item-6967,cate-e
i6968,item-6968,cate-e
i6969,item-6969,cate-e
i6970,item-6970,cate-e
i6971,item-6971,cate-e
i6972,item-6972,cate-e
i6973,item-6973,cate-e
i6974,item-6974,cate-e
i6975,item-6975,cate-e
i6976,item-6976,cate-e
i6977,item-6977,cate-e
i6978,item-6978,cate-e
i6979,item-6979,cate-e
i6980,item-6980,cate-e
i6981,item-6981,cate-e
i6982,item-6982,cate-e
i6983,item-6983,cate-e
i6984,item-6984,cate-e
i6985,item-6985,cate-e
i6986,item-6986,cate-e
i6987,item-6987,cate-e
i6988,item-6988,cate-e
i6989,item-6989,cate-e
i6990,item-6990,cate-e
i6991,item-6991,cate-e
i6992,item-6992,cate-e
i6993,item-6993,cate-e
i6994,item-6994,cate-e
i6995,item-6995,cate-e
i6996,item-6996,cate-e
i6997,item-6997,cate-e
i6998,item-6998,cate-e
i6999,item-6999,cate-e
i7000,item-7000,cate-e
i7001,item-7001,cate-e
i7002,item-7002,cate-e
i7003,item-7003,cate-e
i7004,item-7004,cate-e
i7005,item-7005,cate-e
i7006,item-7006,cate-e
i7007,item-7007,cate-e
i7008,item-7008,cate-e
i7009,item-7009,cate-e
i7010,item-7010,cate-e
i7011,item-7011,cate-e
i7012,item-7012,cate-e
i7013,item-7013,cate-e
i7014,item-7014,cate-e
i7015,item-7015,cate-e
i7016,item-7016,cate-e
i7017,item-7017,cate-e
i7018,item-7018,cate-e
i7019,item-7019,cate-e
i7020,item-7020,cate-e
i7021,item-7021,cate-e
i7022,item-7022,cate-e
i7023,item-7023,cate-e
i7024,item-7024,cate-e
i7025,item-7025,cate-e
i7026,item-7026,cate-e
i7027,item-7027,cate-e
i7028,item-7028,cate-e
i7029,item-7029,cate-e
i7030,item-7030,cate-e
i7031,item-7031,cate-e
i7032,item-7032,cate-e
i7033,item-7033,cate-e
i7034,item-7034,cate-e
i7035,item-7035,cate-e
i7036,item-7036,cate-e
i7037,item-7037,cate-e
i7038,item-7038,cate-e
i7039,item-7039,cate-e
i7040,item-7040,cate-e
